player_id,player_name,season,age,team,position,games_played,minutes_per_game,points_per_game,assists_per_game,rebounds_per_game,steals_per_game,blocks_per_game,turnovers_per_game,fg_pct,fg3_pct,ft_pct,plus_minus,player_efficiency_rating,win_shares,box_plus_minus,vorp,salary_million_usd,mvp_award,all_star,all_nba,dpoy_award,is_legend
P01686,DeAndre Allen,2002,28,CHI,PG,56,27.9,14.5,6.5,3.2,1.1,0.2,1.4,0.395,0.296,0.842,0.7,16.4,2.4,-0.27,-0.15,10.76,0,0,0,0,0
P01687,Jaren Jones,2016,22,GSW,PF,73,15.8,14.8,2.3,7.4,0.8,0.9,0.6,0.312,0.447,0.737,-1.2,19.9,4.3,-2.31,-2.0,14.08,0,0,0,0,0
P01687,Jaren Jones,2017,23,GSW,PF,74,25.7,17.2,2.7,8.6,1.0,1.1,0.5,0.452,0.34,0.776,1.6,17.8,3.6,-2.24,-2.0,13.26,0,0,0,0,0
P01687,Jaren Jones,2018,24,GSW,PF,68,27.9,15.5,2.4,7.8,0.9,1.0,0.8,0.486,0.316,0.789,-1.7,17.0,4.0,0.37,0.81,16.18,0,0,0,0,0
P01687,Jaren Jones,2019,25,GSW,PF,82,28.4,14.1,2.2,7.1,0.8,0.9,0.4,0.47,0.322,0.733,-2.0,17.5,5.3,-0.06,-0.37,16.44,0,0,0,0,0
P01687,Jaren Jones,2020,26,GSW,PF,59,28.7,15.5,2.4,7.8,0.9,1.0,0.6,0.483,0.288,0.888,3.6,21.3,3.6,-4.64,-2.0,15.4,0,0,0,0,0
P01687,Jaren Jones,2021,27,GSW,PF,67,26.9,15.0,2.4,7.5,0.8,0.9,0.9,0.435,0.366,0.733,-7.5,14.7,3.7,-2.79,-2.0,16.19,0,0,0,0,0
P01687,Jaren Jones,2022,28,GSW,PF,82,25.5,15.5,2.4,7.8,0.9,1.0,1.0,0.465,0.312,0.771,1.2,17.7,3.6,2.81,7.25,15.81,0,0,0,0,0
P01688,Trae Thompson,1982,22,LAC,PG,38,14.7,8.9,3.9,2.0,0.7,0.1,1.2,0.477,0.363,0.854,-3.6,9.6,1.4,-2.73,-2.0,2.7,0,0,0,0,0
P01688,Trae Thompson,1983,23,LAC,PG,19,6.6,7.8,3.5,1.7,0.6,0.1,0.9,0.541,0.369,0.8,-6.3,5.0,0.1,0.5,0.38,0.59,0,0,0,0,0
P01688,Trae Thompson,1984,24,LAC,PG,17,5.0,7.2,3.2,1.6,0.6,0.1,0.7,0.538,0.337,0.781,1.3,11.3,1.0,0.83,0.49,1.93,0,0,0,0,0
P01688,Trae Thompson,1985,25,LAC,PG,36,11.9,8.3,3.7,1.8,0.6,0.1,1.1,0.467,0.339,0.824,-4.9,10.0,1.3,1.8,2.04,3.4,0,0,0,0,0
P01688,Trae Thompson,1986,26,LAC,PG,35,13.4,7.9,3.5,1.8,0.6,0.1,0.6,0.419,0.327,0.696,-1.5,8.9,1.5,-2.61,-2.0,3.68,0,0,0,0,0
P01688,Trae Thompson,1987,27,LAC,PG,46,8.5,8.0,3.5,1.8,0.6,0.1,1.1,0.406,0.384,0.692,0.1,8.1,1.0,-0.02,0.17,2.77,0,0,0,0,0
P01688,Trae Thompson,1988,28,LAC,PG,33,5.0,7.6,3.4,1.7,0.6,0.1,0.8,0.493,0.365,0.767,-2.8,7.2,0.7,-3.58,-2.0,2.8,0,0,0,0,0
P01689,Jordan King,2008,22,NOP,SF,46,25.0,10.8,2.2,3.8,0.7,0.4,0.7,0.474,0.22,0.757,-5.5,9.2,1.8,1.33,1.85,9.29,0,0,0,0,0
P01689,Jordan King,2009,23,NOP,SF,54,12.6,10.9,2.2,3.8,0.7,0.4,0.8,0.512,0.22,0.632,-3.0,12.3,2.7,-1.29,-2.0,9.2,0,0,0,0,0
P01689,Jordan King,2010,24,NOP,SF,49,12.8,10.5,2.2,3.7,0.7,0.4,0.6,0.432,0.383,0.871,2.4,12.9,2.5,-2.93,-2.0,8.23,0,0,0,0,0
P01689,Jordan King,2011,25,NOP,SF,43,10.3,12.4,2.5,4.4,0.8,0.4,0.7,0.414,0.37,0.702,3.1,14.1,2.3,-1.85,-2.0,10.21,0,0,0,0,0
P01689,Jordan King,2012,26,NOP,SF,27,19.7,11.2,2.3,3.9,0.7,0.4,0.6,0.387,0.304,0.807,1.0,14.9,1.1,-0.36,-0.45,8.13,0,0,0,0,0
P01689,Jordan King,2013,27,NOP,SF,33,19.2,12.0,2.5,4.2,0.8,0.4,0.4,0.484,0.265,0.786,-7.5,15.0,1.6,0.12,0.02,10.0,0,0,0,0,0
P01690,Jordan Hall,1980,22,UTA,PF,76,15.8,9.9,1.6,5.0,0.6,0.6,0.3,0.529,0.388,0.789,0.4,11.0,2.8,-0.95,-2.0,0.76,0,0,0,0,0
P01690,Jordan Hall,1981,23,UTA,PF,28,20.6,12.4,1.9,6.2,0.7,0.8,0.5,0.431,0.319,0.914,-1.5,13.1,1.5,0.26,0.57,1.99,0,0,0,0,0
P01690,Jordan Hall,1982,24,UTA,PF,58,16.7,12.0,1.9,6.0,0.7,0.8,0.3,0.456,0.385,0.73,-5.2,15.7,2.6,2.0,3.49,4.4,0,0,0,0,0
P01691,Scottie Garcia,2009,22,MIA,PG,55,27.6,20.0,8.9,4.4,1.6,0.3,2.2,0.495,0.413,0.708,-0.2,21.2,3.7,-1.49,-2.0,11.81,0,0,0,0,0
P01691,Scottie Garcia,2010,23,MIA,PG,80,26.5,19.5,8.7,4.3,1.5,0.3,2.4,0.43,0.314,0.722,0.3,20.8,5.3,-0.53,-1.68,14.05,0,0,0,0,0
P01691,Scottie Garcia,2011,24,MIA,PG,40,31.8,18.2,8.1,4.0,1.4,0.3,2.2,0.476,0.39,0.766,-2.8,21.8,2.0,-3.85,-2.0,13.41,0,0,0,0,0
P01691,Scottie Garcia,2012,25,MIA,PG,66,33.1,17.2,7.7,3.8,1.3,0.3,1.9,0.398,0.255,0.701,-0.5,21.5,4.3,-1.07,-2.0,12.94,0,0,0,0,0
P01691,Scottie Garcia,2013,26,MIA,PG,67,27.5,19.0,8.5,4.2,1.5,0.3,2.2,0.34,0.362,0.681,7.3,24.0,3.9,0.88,1.84,13.9,0,0,0,0,0
P01691,Scottie Garcia,2014,27,MIA,PG,73,29.0,17.7,7.9,3.9,1.4,0.3,2.1,0.492,0.242,0.737,-0.6,17.4,4.8,-0.1,-0.36,14.81,0,0,0,0,0
P01691,Scottie Garcia,2015,28,MIA,PG,43,17.5,15.0,6.7,3.3,1.2,0.2,1.5,0.495,0.364,0.776,-1.6,18.8,2.2,-0.31,-0.39,13.43,0,0,0,0,0
P01692,Franz Harris,2007,22,SAS,PF,45,5.8,7.3,1.1,3.7,0.4,0.5,0.3,0.441,0.432,0.818,0.6,5.0,1.2,-2.07,-2.0,5.18,0,0,0,0,0
P01692,Franz Harris,2008,23,SAS,PF,21,13.4,6.4,1.0,3.2,0.4,0.4,0.7,0.428,0.307,0.666,-2.9,8.1,1.2,-2.86,-1.91,5.66,0,0,0,0,0
P01692,Franz Harris,2009,24,SAS,PF,38,5.0,7.4,1.2,3.7,0.4,0.5,0.3,0.427,0.327,0.848,-5.2,10.2,1.3,-0.36,-0.19,7.46,0,0,0,0,0
P01692,Franz Harris,2010,25,SAS,PF,17,17.6,7.2,1.1,3.6,0.4,0.4,0.3,0.449,0.374,0.653,0.0,10.2,0.2,2.44,1.76,5.5,0,0,0,0,0
P01692,Franz Harris,2011,26,SAS,PF,26,8.4,6.9,1.1,3.4,0.4,0.4,0.3,0.474,0.311,0.655,0.6,6.1,0.0,-4.81,-2.0,7.46,0,0,0,0,0
P01692,Franz Harris,2012,27,SAS,PF,25,13.2,6.5,1.0,3.2,0.4,0.4,0.5,0.459,0.36,0.796,-3.7,5.0,0.4,-3.76,-2.0,5.25,0,0,0,0,0
P01693,Kevin Wright,2017,22,ORL,SG,62,27.4,12.8,2.7,3.0,0.9,0.3,0.9,0.458,0.441,0.698,1.5,14.1,2.3,1.08,2.4,9.84,0,0,0,0,0
P01693,Kevin Wright,2018,23,ORL,SG,43,21.1,13.0,2.7,3.1,0.9,0.3,0.8,0.361,0.234,0.708,6.5,16.8,2.0,-0.71,-1.32,11.31,0,0,0,0,0
P01693,Kevin Wright,2019,24,ORL,SG,50,23.2,13.1,2.8,3.1,0.9,0.3,0.7,0.441,0.442,0.701,1.6,15.7,2.0,-0.58,-1.0,10.61,0,0,0,0,0
P01693,Kevin Wright,2020,25,ORL,SG,77,17.3,14.7,3.1,3.5,1.0,0.3,0.6,0.392,0.307,0.802,-11.9,15.0,2.7,2.41,5.99,10.8,0,0,0,0,0
P01693,Kevin Wright,2021,26,ORL,SG,44,14.2,11.7,2.5,2.8,0.8,0.2,0.7,0.426,0.39,0.827,1.8,12.2,1.6,3.22,4.23,10.61,0,0,0,0,0
P01693,Kevin Wright,2022,27,ORL,SG,44,8.7,12.6,2.7,3.0,0.9,0.3,0.7,0.45,0.362,0.732,-0.1,12.8,1.1,0.4,0.9,12.83,0,0,0,0,0
P01694,Kevin King,2016,22,PHX,PF,25,14.3,11.5,1.8,5.7,0.6,0.7,0.4,0.363,0.375,0.846,2.1,12.9,1.4,1.02,0.78,10.5,0,0,0,0,0
P01694,Kevin King,2017,23,PHX,PF,54,25.8,10.1,1.6,5.0,0.6,0.6,0.3,0.487,0.265,0.707,2.2,11.0,1.9,0.31,0.31,9.5,0,0,0,0,0
P01694,Kevin King,2018,24,PHX,PF,60,19.0,11.3,1.8,5.7,0.6,0.7,0.3,0.494,0.275,0.716,4.7,12.6,2.4,-0.58,-1.06,10.44,0,0,0,0,0
P01694,Kevin King,2019,25,PHX,PF,55,17.8,10.1,1.6,5.0,0.6,0.6,0.3,0.388,0.29,0.587,-5.3,10.1,3.3,3.49,6.55,11.49,0,0,0,0,0
P01694,Kevin King,2020,26,PHX,PF,37,22.7,12.4,1.9,6.2,0.7,0.8,0.3,0.421,0.351,0.769,-1.5,13.7,1.2,-2.53,-2.0,10.9,0,0,0,0,0
P01694,Kevin King,2021,27,PHX,PF,54,24.4,10.0,1.6,5.0,0.6,0.6,0.4,0.474,0.377,0.707,1.0,15.5,2.6,-2.68,-2.0,12.73,0,0,0,0,0
P01694,Kevin King,2022,28,PHX,PF,69,21.3,9.3,1.5,4.6,0.5,0.6,0.3,0.522,0.28,0.753,-2.8,11.7,3.2,1.44,3.4,12.26,0,0,0,0,0
P01694,Kevin King,2023,29,PHX,PF,32,15.5,9.4,1.5,4.7,0.5,0.6,0.3,0.398,0.355,0.746,-9.3,9.2,1.2,1.86,2.04,10.45,0,0,0,0,0
P01695,Cole Smith,2005,22,BKN,SF,55,21.2,11.9,2.5,4.2,0.8,0.4,0.6,0.523,0.325,0.906,-1.8,11.4,2.4,-0.47,-0.87,8.78,0,0,0,0,0
P01695,Cole Smith,2006,23,BKN,SF,57,15.6,11.3,2.3,4.0,0.7,0.4,0.7,0.4,0.39,0.761,0.1,12.0,2.3,-2.36,-2.0,9.27,0,0,0,0,0
P01695,Cole Smith,2007,24,BKN,SF,67,19.2,10.6,2.2,3.8,0.7,0.4,0.5,0.473,0.313,0.815,0.8,10.3,1.7,-3.57,-2.0,7.92,0,0,0,0,0
P01695,Cole Smith,2008,25,BKN,SF,65,12.8,10.6,2.2,3.7,0.7,0.4,0.9,0.416,0.378,0.743,-1.8,13.8,2.6,-1.52,-2.0,7.42,0,0,0,0,0
P01696,Brandon Robinson,1984,22,DEN,PF,31,17.0,6.4,1.0,3.2,0.4,0.4,0.3,0.512,0.371,0.65,-0.0,5.0,1.5,-2.41,-2.0,2.98,0,0,0,0,0
P01696,Brandon Robinson,1985,23,DEN,PF,25,10.9,7.8,1.2,3.9,0.4,0.5,0.3,0.381,0.4,0.661,-2.6,8.5,0.4,-0.25,-0.06,2.6,0,0,0,0,0
P01696,Brandon Robinson,1986,24,DEN,PF,5,16.9,6.5,1.0,3.2,0.4,0.4,0.3,0.449,0.36,0.701,1.9,5.0,0.0,-5.76,-1.01,3.53,0,0,0,0,0
P01696,Brandon Robinson,1987,25,DEN,PF,11,11.6,7.8,1.2,3.9,0.4,0.5,0.3,0.388,0.338,0.759,2.7,8.4,0.0,2.82,0.83,3.3,0,0,0,0,0
P01696,Brandon Robinson,1988,26,DEN,PF,44,11.8,8.0,1.2,4.0,0.4,0.5,0.5,0.42,0.367,0.79,-3.8,14.0,0.6,0.56,1.1,4.47,0,0,0,0,0
P01696,Brandon Robinson,1989,27,DEN,PF,33,15.5,6.8,1.1,3.4,0.4,0.4,0.3,0.51,0.48,0.597,-2.5,5.9,0.8,-3.96,-2.0,2.5,0,0,0,0,0
P01696,Brandon Robinson,1990,28,DEN,PF,48,13.1,5.8,0.9,2.9,0.3,0.4,0.3,0.435,0.309,0.823,-3.6,5.0,1.7,1.68,2.98,4.19,0,0,0,0,0
P01697,Scottie White,1999,22,CHI,SG,68,29.7,18.4,3.9,4.4,1.3,0.4,0.8,0.457,0.341,0.751,2.6,19.5,4.0,3.22,7.03,9.25,0,0,0,0,0
P01697,Scottie White,2000,23,CHI,SG,36,31.9,18.7,3.9,4.4,1.3,0.4,0.8,0.473,0.412,0.795,1.1,19.4,3.1,1.77,1.79,8.8,0,0,0,0,0
P01697,Scottie White,2001,24,CHI,SG,76,27.9,19.4,4.1,4.6,1.3,0.4,1.1,0.37,0.354,0.652,6.5,23.1,5.2,0.12,0.39,11.3,0,0,0,0,0
P01697,Scottie White,2002,25,CHI,SG,79,25.9,18.2,3.8,4.3,1.2,0.4,1.0,0.482,0.326,0.836,4.0,17.2,4.8,-3.24,-2.0,11.27,0,0,0,0,0
P01697,Scottie White,2003,26,CHI,SG,62,11.8,17.8,3.7,4.2,1.2,0.4,1.1,0.368,0.436,0.749,4.5,21.8,3.4,1.78,4.0,12.85,0,0,0,0,0
P01697,Scottie White,2004,27,CHI,SG,74,34.0,19.7,4.1,4.7,1.3,0.4,0.9,0.383,0.34,0.599,4.8,24.0,5.2,0.58,1.49,12.23,0,0,0,0,0
P01697,Scottie White,2005,28,CHI,SG,82,27.9,19.4,4.1,4.6,1.3,0.4,1.0,0.404,0.317,0.659,-8.6,21.8,5.1,-2.3,-2.0,10.61,0,0,0,0,0
P01697,Scottie White,2006,29,CHI,SG,50,26.8,18.8,4.0,4.5,1.3,0.4,0.8,0.438,0.312,0.742,-2.1,22.5,2.6,-0.98,-1.39,11.92,0,0,0,0,0
P01697,Scottie White,2007,30,CHI,SG,69,28.1,16.9,3.6,4.0,1.2,0.4,0.7,0.427,0.269,0.81,2.8,13.9,3.6,-0.66,-1.61,11.79,0,0,0,0,0
P01698,Jamal Mitchell,1993,22,TOR,C,49,16.2,9.5,1.4,6.8,0.5,1.2,0.3,0.476,0.303,0.675,-0.5,9.5,2.4,-1.55,-2.0,6.9,0,0,0,0,0
P01698,Jamal Mitchell,1994,23,TOR,C,43,14.2,10.6,1.5,7.6,0.5,1.4,0.6,0.439,0.269,0.773,-2.7,12.4,1.9,0.47,0.92,7.02,0,0,0,0,0
P01698,Jamal Mitchell,1995,24,TOR,C,49,13.4,9.7,1.4,6.9,0.5,1.2,0.3,0.389,0.367,0.709,-7.2,11.0,1.5,1.47,2.17,8.64,0,0,0,0,0
P01698,Jamal Mitchell,1996,25,TOR,C,59,15.5,9.4,1.3,6.7,0.5,1.2,0.3,0.404,0.398,0.669,1.4,12.1,1.7,-2.84,-2.0,8.05,0,0,0,0,0
P01699,OG Jones,1998,22,NOP,C,60,37.5,14.6,2.1,10.5,0.7,1.9,0.4,0.47,0.41,0.77,-3.5,16.5,3.4,3.48,6.74,11.36,0,0,0,0,0
P01699,OG Jones,1999,23,NOP,C,76,30.0,13.5,1.9,9.6,0.7,1.7,0.3,0.451,0.321,0.775,2.7,11.8,4.9,0.12,0.27,10.22,0,0,0,0,0
P01699,OG Jones,2000,24,NOP,C,56,31.7,13.9,2.0,9.9,0.7,1.8,0.3,0.464,0.276,0.682,-2.2,18.9,3.8,-1.52,-2.0,10.11,0,0,0,0,0
P01699,OG Jones,2001,25,NOP,C,55,24.9,15.6,2.2,11.1,0.8,2.0,0.3,0.414,0.376,0.74,-5.5,14.5,3.6,-0.8,-1.81,9.71,0,0,0,0,0
P01699,OG Jones,2002,26,NOP,C,39,23.9,12.7,1.8,9.1,0.6,1.6,0.5,0.461,0.305,0.804,-2.6,12.1,2.1,-1.17,-1.56,11.1,0,0,0,0,0
P01700,Isaiah Taylor,2012,22,MIN,SG,40,18.3,14.2,3.0,3.4,1.0,0.3,1.0,0.497,0.297,0.921,1.7,14.8,1.7,0.06,-0.35,9.38,0,0,0,0,0
P01700,Isaiah Taylor,2013,23,MIN,SG,64,12.3,12.0,2.5,2.8,0.8,0.3,0.4,0.431,0.438,0.854,1.8,12.3,2.5,-3.34,-2.0,10.25,0,0,0,0,0
P01700,Isaiah Taylor,2014,24,MIN,SG,45,22.6,13.5,2.8,3.2,0.9,0.3,0.9,0.483,0.264,0.689,1.2,15.3,1.3,-3.26,-2.0,10.56,0,0,0,0,0
P01700,Isaiah Taylor,2015,25,MIN,SG,81,21.7,11.7,2.5,2.8,0.8,0.2,0.3,0.354,0.312,0.775,3.7,8.7,3.6,-0.94,-2.0,9.65,0,0,0,0,0
P01700,Isaiah Taylor,2016,26,MIN,SG,81,18.6,13.1,2.8,3.1,0.9,0.3,0.6,0.426,0.374,0.762,0.0,12.5,3.6,-1.97,-2.0,10.03,0,0,0,0,0
P01700,Isaiah Taylor,2017,27,MIN,SG,43,23.6,13.6,2.9,3.2,0.9,0.3,0.9,0.428,0.345,0.864,-2.9,18.1,2.2,-0.37,-0.44,11.51,0,0,0,0,0
P01700,Isaiah Taylor,2018,28,MIN,SG,34,13.6,10.9,2.3,2.6,0.7,0.2,0.6,0.517,0.241,0.688,-6.6,9.7,0.9,0.2,0.06,13.04,0,0,0,0,0
P01701,Herb Thompson,1993,22,CHI,SG,48,8.8,7.8,1.6,1.8,0.5,0.2,0.4,0.458,0.306,0.67,2.4,8.7,0.1,1.46,2.23,5.71,0,0,0,0,0
P01701,Herb Thompson,1994,23,CHI,SG,35,6.6,7.8,1.6,1.8,0.5,0.2,0.4,0.408,0.356,0.829,-4.4,7.4,1.0,2.52,2.84,4.72,0,0,0,0,0
P01701,Herb Thompson,1995,24,CHI,SG,41,18.1,8.6,1.8,2.0,0.6,0.2,0.6,0.51,0.335,0.732,-1.7,12.3,1.0,1.37,2.03,6.03,0,0,0,0,0
P01701,Herb Thompson,1996,25,CHI,SG,30,5.9,7.5,1.6,1.8,0.5,0.2,0.5,0.425,0.327,0.766,-6.9,9.9,1.1,-1.78,-1.78,5.07,0,0,0,0,0
P01701,Herb Thompson,1997,26,CHI,SG,15,13.8,7.6,1.6,1.8,0.5,0.2,0.3,0.325,0.393,0.532,-11.7,11.0,0.1,-1.47,-0.97,4.44,0,0,0,0,0
P01701,Herb Thompson,1998,27,CHI,SG,35,15.9,9.0,1.9,2.1,0.6,0.2,0.5,0.411,0.261,0.742,-3.4,8.8,1.2,-2.0,-2.0,2.94,0,0,0,0,0
P01701,Herb Thompson,1999,28,CHI,SG,23,9.1,8.6,1.8,2.0,0.6,0.2,0.3,0.462,0.316,0.813,-5.3,7.3,0.8,-2.63,-1.67,5.57,0,0,0,0,0
P01701,Herb Thompson,2000,29,CHI,SG,5,10.9,9.0,1.9,2.1,0.6,0.2,0.6,0.45,0.401,0.66,-0.7,10.7,0.2,0.12,0.15,4.42,0,0,0,0,0
P01701,Herb Thompson,2001,30,CHI,SG,9,17.2,7.9,1.7,1.9,0.5,0.2,0.5,0.401,0.232,0.654,-0.6,6.7,0.0,1.96,0.82,4.58,0,0,0,0,0
P01701,Herb Thompson,2002,31,CHI,SG,14,9.2,7.5,1.6,1.8,0.5,0.2,0.3,0.497,0.319,0.786,-3.8,6.2,0.0,-0.57,-0.53,7.15,0,0,0,0,0
P01701,Herb Thompson,2003,32,CHI,SG,59,5.0,7.2,1.5,1.7,0.5,0.2,0.3,0.406,0.227,0.726,-3.9,7.4,1.9,-0.57,-1.06,4.29,0,0,0,0,0
P01702,Jamal Smith,2022,22,UTA,SG,67,29.9,19.0,4.0,4.5,1.3,0.4,0.9,0.47,0.296,0.8,-6.1,17.2,4.7,-1.06,-2.0,17.65,0,0,0,0,0
P01702,Jamal Smith,2023,23,UTA,SG,82,27.6,18.5,3.9,4.4,1.3,0.4,0.8,0.425,0.3,0.746,2.0,25.2,5.0,4.76,13.17,16.34,0,0,0,0,0
P01702,Jamal Smith,2024,24,UTA,SG,30,27.5,17.4,3.7,4.1,1.2,0.4,0.6,0.383,0.329,0.699,-6.0,16.2,1.3,-2.41,-2.0,17.3,0,0,0,0,0
P01702,Jamal Smith,2025,25,UTA,SG,79,34.8,17.1,3.6,4.1,1.2,0.4,1.2,0.513,0.386,0.828,-0.7,18.9,3.8,2.56,6.94,16.91,0,0,0,0,0
P01702,Jamal Smith,2026,26,UTA,SG,68,19.2,18.7,3.9,4.4,1.3,0.4,0.8,0.471,0.328,0.83,5.6,18.6,4.3,-0.47,-0.87,17.18,0,0,0,0,0
P01703,Jamal Allen,1984,22,PHX,PG,35,15.3,8.4,3.8,1.9,0.7,0.1,1.0,0.4,0.318,0.593,-1.3,8.2,1.9,-1.34,-1.49,3.71,0,0,0,0,0
P01703,Jamal Allen,1985,23,PHX,PG,56,15.3,8.6,3.8,1.9,0.7,0.1,1.0,0.424,0.328,0.64,3.8,7.1,1.4,-4.9,-2.0,3.66,0,0,0,0,0
P01704,Jaren Walker,2009,22,DEN,SG,52,33.8,19.9,4.2,4.7,1.4,0.4,0.6,0.414,0.294,0.819,-3.1,18.3,3.6,-5.28,-2.0,12.52,0,0,0,0,0
P01704,Jaren Walker,2010,23,DEN,SG,82,33.2,18.7,3.9,4.4,1.3,0.4,0.8,0.458,0.33,0.589,-2.8,19.1,4.9,1.94,5.3,12.35,0,0,0,0,0
P01704,Jaren Walker,2011,24,DEN,SG,82,30.6,17.8,3.8,4.2,1.2,0.4,0.9,0.372,0.362,0.798,3.8,21.5,4.6,-3.92,-2.0,14.22,0,0,0,0,0
P01704,Jaren Walker,2012,25,DEN,SG,82,24.8,19.9,4.2,4.7,1.4,0.4,1.0,0.332,0.372,0.66,-2.7,22.7,5.9,0.27,0.66,14.75,0,0,0,0,0
P01704,Jaren Walker,2013,26,DEN,SG,66,24.8,18.7,3.9,4.4,1.3,0.4,1.4,0.373,0.379,0.66,-8.4,24.0,3.2,0.19,0.27,13.9,0,0,0,0,0
P01704,Jaren Walker,2014,27,DEN,SG,41,28.7,20.0,4.2,4.7,1.4,0.4,1.1,0.421,0.235,0.68,-4.4,21.3,2.2,-1.61,-2.0,15.03,0,0,0,0,0
P01704,Jaren Walker,2015,28,DEN,SG,74,27.2,17.8,3.7,4.2,1.2,0.4,1.2,0.328,0.346,0.679,3.7,22.5,5.1,1.41,3.54,14.68,0,0,0,0,0
P01704,Jaren Walker,2016,29,DEN,SG,61,22.1,20.2,4.3,4.8,1.4,0.4,1.2,0.353,0.36,0.624,5.0,19.5,4.1,2.59,5.53,12.05,0,0,0,0,0
P01704,Jaren Walker,2017,30,DEN,SG,63,29.1,16.3,3.4,3.9,1.1,0.3,0.4,0.424,0.3,0.67,-1.1,19.9,2.4,-0.78,-1.46,14.83,0,0,0,0,0
P01704,Jaren Walker,2018,31,DEN,SG,82,27.9,17.2,3.6,4.1,1.2,0.4,0.6,0.403,0.318,0.839,-0.7,19.1,4.3,-2.88,-2.0,15.31,0,0,0,0,0
P01705,Andre Lewis,2009,22,LAL,C,58,35.0,14.4,2.1,10.3,0.7,1.9,0.4,0.412,0.273,0.766,-7.5,15.7,2.9,-1.72,-2.0,14.19,0,0,0,0,0
P01705,Andre Lewis,2010,23,LAL,C,52,28.5,15.2,2.2,10.9,0.8,2.0,0.5,0.371,0.362,0.779,5.2,17.5,3.5,-1.08,-1.79,14.53,0,0,0,0,0
P01705,Andre Lewis,2011,24,LAL,C,50,29.9,14.8,2.1,10.6,0.7,1.9,0.9,0.489,0.346,0.796,-1.4,16.8,2.8,1.13,1.67,13.64,0,0,0,0,0
P01705,Andre Lewis,2012,25,LAL,C,74,32.4,12.8,1.8,9.2,0.6,1.6,0.4,0.356,0.39,0.794,-2.5,15.4,4.3,-0.95,-2.0,13.75,0,0,0,0,0
P01706,Trae Johnson,2002,22,TOR,PF,40,27.3,16.2,2.5,8.1,0.9,1.0,0.7,0.464,0.291,0.778,1.0,15.4,1.7,2.52,2.91,10.77,0,0,0,0,0
P01706,Trae Johnson,2003,23,TOR,PF,82,29.1,15.5,2.4,7.8,0.9,1.0,0.9,0.409,0.399,0.683,-0.9,19.0,4.5,-1.82,-2.0,12.02,0,0,0,0,0
P01706,Trae Johnson,2004,24,TOR,PF,82,21.2,15.8,2.5,7.9,0.9,1.0,0.8,0.483,0.22,0.777,-0.7,17.5,5.6,1.4,3.79,10.68,0,0,0,0,0
P01706,Trae Johnson,2005,25,TOR,PF,30,26.0,14.5,2.3,7.3,0.8,0.9,0.3,0.376,0.47,0.752,3.0,14.8,1.7,-1.2,-1.2,11.63,0,0,0,0,0
P01707,Cole Allen,2006,22,DAL,PF,35,18.6,10.1,1.6,5.1,0.6,0.6,0.3,0.443,0.325,0.693,3.0,13.9,1.6,-4.79,-2.0,7.04,0,0,0,0,0
P01707,Cole Allen,2007,23,DAL,PF,7,21.4,10.5,1.6,5.3,0.6,0.7,0.3,0.402,0.334,0.736,-9.3,15.0,1.1,-2.96,-0.88,9.33,0,0,0,0,0
P01707,Cole Allen,2008,24,DAL,PF,26,27.4,11.0,1.7,5.5,0.6,0.7,0.7,0.496,0.317,0.802,1.5,10.5,0.8,-1.64,-1.11,9.63,0,0,0,0,0
P01708,Jamal Harris,1990,22,CHA,SG,82,25.3,20.5,4.3,4.9,1.4,0.4,0.9,0.414,0.27,0.841,-1.0,23.8,5.3,-1.4,-2.0,9.78,0,0,0,0,0
P01708,Jamal Harris,1991,23,CHA,SG,70,32.5,21.1,4.4,5.0,1.4,0.4,1.2,0.463,0.425,0.776,1.2,19.8,3.9,-2.12,-2.0,8.58,0,0,0,0,0
P01708,Jamal Harris,1992,24,CHA,SG,74,26.3,18.3,3.9,4.3,1.3,0.4,0.7,0.466,0.421,0.734,-1.0,18.7,5.0,1.11,2.23,9.85,0,0,0,0,0
P01708,Jamal Harris,1993,25,CHA,SG,73,32.9,19.4,4.1,4.6,1.3,0.4,0.7,0.3,0.35,0.711,-7.6,21.9,4.4,-3.75,-2.0,7.99,0,0,0,0,0
P01708,Jamal Harris,1994,26,CHA,SG,64,17.2,18.3,3.9,4.3,1.3,0.4,1.4,0.38,0.348,0.662,-2.7,20.0,3.2,1.1,2.36,8.81,0,0,0,0,0
P01708,Jamal Harris,1995,27,CHA,SG,82,25.0,20.3,4.3,4.8,1.4,0.4,1.3,0.489,0.36,0.737,-4.1,19.0,4.3,0.03,0.16,7.94,0,0,0,0,0
P01708,Jamal Harris,1996,28,CHA,SG,64,16.7,17.2,3.6,4.1,1.2,0.4,1.3,0.524,0.253,0.637,2.4,20.4,2.9,-0.63,-1.19,9.69,0,0,0,0,0
P01709,Franz Jackson,1993,22,GSW,PF,55,23.3,11.6,1.8,5.8,0.7,0.7,0.4,0.498,0.448,0.789,-4.3,8.9,2.1,-1.03,-1.71,6.58,0,0,0,0,0
P01709,Franz Jackson,1994,23,GSW,PF,46,25.9,10.9,1.7,5.5,0.6,0.7,0.9,0.414,0.231,0.751,-5.5,10.8,1.7,-2.06,-2.0,5.99,0,0,0,0,0
P01710,Malik Brown,2002,22,PHX,SF,20,23.5,11.4,2.3,4.0,0.7,0.4,0.3,0.387,0.375,0.761,-3.0,11.9,1.8,-2.62,-1.52,9.35,0,0,0,0,0
