date,year,month,quarter,symbol,name,category,consensus_mechanism,open_usd,high_usd,low_usd,close_usd,monthly_return_pct,monthly_volatility_pct,volume_usd_billion,market_cap_usd_billion,dominance_pct,active_addresses_thousands,transaction_count_thousands,social_sentiment_score,fear_greed_index,exchange_netflow_million_usd
2020-03,2020,3,Q1,AVAX,Avalanche,Smart Contract,PoS,32.62097822,53.19207993,43.83290908,47.05289264,44.24,15.1,0.321,20.327,,20,343,-0.224,54,-22.1
2020-04,2020,4,Q2,AVAX,Avalanche,Smart Contract,PoS,47.05289264,54.99172704,42.05937988,48.47431579,3.02,23.1,0.142,20.941,,27,258,0.19,43,-8.4
2020-05,2020,5,Q2,AVAX,Avalanche,Smart Contract,PoS,48.47431579,73.36759395,47.72637143,60.62043739,25.06,23.2,0.318,26.188,,18,184,0.078,35,-0.7
2020-06,2020,6,Q2,AVAX,Avalanche,Smart Contract,PoS,60.62043739,54.31912862,43.86940659,50.66878474,-16.42,16.0,0.37,21.889,,21,288,0.213,49,-0.5
2020-07,2020,7,Q3,AVAX,Avalanche,Smart Contract,PoS,50.66878474,75.78407872,65.53313563,70.02053433,38.19,8.5,0.278,30.249,,44,294,0.229,52,44.6
2020-08,2020,8,Q3,AVAX,Avalanche,Smart Contract,PoS,70.02053433,65.963395,45.81408757,57.64713993,-17.67,21.6,0.528,24.904,,36,436,-0.412,64,-15.4
2020-09,2020,9,Q3,AVAX,Avalanche,Smart Contract,PoS,57.64713993,69.18007369,61.99969676,65.45603378,13.55,15.4,0.239,28.277,,13,162,0.283,48,-6.9
2020-10,2020,10,Q4,AVAX,Avalanche,Smart Contract,PoS,65.45603378,104.93360979,88.31503944,96.07711151,46.78,14.1,1.047,41.505,,6,198,0.455,54,4.1
2020-11,2020,11,Q4,AVAX,Avalanche,Smart Contract,PoS,96.07711151,103.68707339,88.95778178,96.48130695,0.42,8.8,0.536,41.68,,34,61,0.667,56,19.5
2020-12,2020,12,Q4,AVAX,Avalanche,Smart Contract,PoS,96.48130695,116.13296287,85.94291763,106.26498678,10.14,20.9,0.239,45.906,,40,96,0.694,68,-8.4
2021-01,2021,1,Q1,AVAX,Avalanche,Smart Contract,PoS,106.26498678,154.84651886,124.0577322,144.51919815,36.0,20.1,0.268,62.432,,16,75,1.0,67,45.5
2021-02,2021,2,Q1,AVAX,Avalanche,Smart Contract,PoS,144.51919815,170.8779599,126.17892246,148.0946701,2.47,18.6,0.208,63.977,,3,91,1.0,83,6.8
2021-03,2021,3,Q1,AVAX,Avalanche,Smart Contract,PoS,148.0946701,162.31821209,119.7277348,142.15258264,-4.01,24.3,0.268,61.41,,28,362,1.0,88,-9.4
2021-04,2021,4,Q2,AVAX,Avalanche,Smart Contract,PoS,142.15258264,169.02638241,144.32799145,154.19708703,8.47,12.0,0.404,66.613,,130,316,1.0,79,-7.6
2021-05,2021,5,Q2,AVAX,Avalanche,Smart Contract,PoS,154.19708703,82.48736642,66.87858506,70.77143997,-54.1,17.3,0.38,30.573,,25,1419,0.343,57,-43.4
2021-06,2021,6,Q2,AVAX,Avalanche,Smart Contract,PoS,70.77143997,92.0500608,67.36230997,81.42323816,15.05,19.8,0.272,35.175,,47,252,0.078,56,34.9
2021-07,2021,7,Q3,AVAX,Avalanche,Smart Contract,PoS,81.42323816,93.91929537,77.32559631,84.70775504,4.03,14.6,0.196,36.594,,5,147,0.549,67,38.0
2021-08,2021,8,Q3,AVAX,Avalanche,Smart Contract,PoS,84.70775504,83.09337025,68.00419024,76.84621342,-9.28,17.5,0.462,33.198,,8,106,0.804,67,21.3
2021-09,2021,9,Q3,AVAX,Avalanche,Smart Contract,PoS,76.84621342,109.20707552,93.06212508,101.70075596,32.34,17.5,0.424,43.935,,37,659,0.397,47,-35.4
2021-10,2021,10,Q4,AVAX,Avalanche,Smart Contract,PoS,101.70075596,83.29268095,62.51896155,74.9364558,-26.32,17.4,0.349,32.373,,36,332,0.654,55,-39.9
2021-11,2021,11,Q4,AVAX,Avalanche,Smart Contract,PoS,74.9364558,112.26568723,99.35374712,103.21457241,37.74,9.5,0.528,44.589,,94,174,0.54,76,-26.9
2021-12,2021,12,Q4,AVAX,Avalanche,Smart Contract,PoS,103.21457241,69.45274077,51.38156091,60.50621737,-41.38,20.2,0.182,26.139,,23,244,0.041,54,-27.8
2022-01,2022,1,Q1,AVAX,Avalanche,Smart Contract,PoS,60.50621737,44.11978796,33.69197298,38.48997941,-36.39,19.4,0.256,16.628,,58,87,-0.074,46,-0.8
2022-02,2022,2,Q1,AVAX,Avalanche,Smart Contract,PoS,38.48997941,41.00004506,30.31779104,33.97067513,-11.74,24.6,0.331,14.675,,33,163,-0.179,40,2.4
2022-03,2022,3,Q1,AVAX,Avalanche,Smart Contract,PoS,33.97067513,35.12998482,32.63530456,33.46669448,-1.48,8.0,0.529,14.458,,16,227,-0.012,46,6.4
2022-04,2022,4,Q2,AVAX,Avalanche,Smart Contract,PoS,33.46669448,28.97779162,19.99780109,25.12599687,-24.92,21.1,0.137,10.854,,15,153,-0.107,58,-6.9
2022-05,2022,5,Q2,AVAX,Avalanche,Smart Contract,PoS,25.12599687,23.3788855,19.4672553,20.98764768,-16.47,16.5,0.058,9.067,,11,81,-0.444,44,5.1
2022-06,2022,6,Q2,AVAX,Avalanche,Smart Contract,PoS,20.98764768,12.63426224,9.97953611,10.7962465,-48.56,19.4,0.018,4.664,,27,193,-0.371,15,-2.4
2022-07,2022,7,Q3,AVAX,Avalanche,Smart Contract,PoS,10.7962465,11.14389422,9.79881196,10.59340955,-1.88,8.8,0.042,4.576,,15,317,0.14,19,-1.0
2022-08,2022,8,Q3,AVAX,Avalanche,Smart Contract,PoS,10.59340955,11.14543681,9.65255175,10.11086077,-4.56,14.8,0.056,4.368,,23,92,0.283,31,8.0
2022-09,2022,9,Q3,AVAX,Avalanche,Smart Contract,PoS,10.11086077,10.1677551,8.46021578,9.58044132,-5.25,17.3,0.062,4.139,,18,80,-0.298,45,-1.1
2022-10,2022,10,Q4,AVAX,Avalanche,Smart Contract,PoS,9.58044132,10.54384769,9.25530216,10.13563789,5.8,9.8,0.052,4.379,,13,231,-0.142,39,6.4
2022-11,2022,11,Q4,AVAX,Avalanche,Smart Contract,PoS,10.13563789,12.01352945,7.79010888,9.803254,-3.28,23.8,0.073,4.235,,12,86,-0.303,24,-4.4
2022-12,2022,12,Q4,AVAX,Avalanche,Smart Contract,PoS,9.803254,11.05939676,9.49717383,10.20432518,4.09,11.9,0.306,4.408,,26,112,-0.008,38,-10.3
2023-01,2023,1,Q1,AVAX,Avalanche,Smart Contract,PoS,10.20432518,28.36200317,22.09962117,25.81085199,152.94,20.0,0.062,11.15,,46,542,-0.65,49,-11.3
2023-02,2023,2,Q1,AVAX,Avalanche,Smart Contract,PoS,25.81085199,23.88411677,18.24229946,21.29124315,-17.51,22.7,0.107,9.198,,24,290,-0.127,41,2.6
2023-03,2023,3,Q1,AVAX,Avalanche,Smart Contract,PoS,21.29124315,27.11180431,22.13485511,25.46557768,19.61,13.8,0.144,11.001,,47,120,-0.272,32,-2.4
2023-04,2023,4,Q2,AVAX,Avalanche,Smart Contract,PoS,25.46557768,25.45182108,23.72516683,24.68316365,-3.07,10.0,0.269,10.663,,52,188,-0.296,45,-3.2
2023-05,2023,5,Q2,AVAX,Avalanche,Smart Contract,PoS,24.68316365,35.52206089,31.971242,33.55458393,35.94,10.6,0.061,14.496,,41,78,0.278,49,-20.9
2023-06,2023,6,Q2,AVAX,Avalanche,Smart Contract,PoS,33.55458393,44.44953374,34.23292769,38.2967545,14.13,21.3,0.101,16.544,,16,100,0.009,42,11.8
2023-07,2023,7,Q3,AVAX,Avalanche,Smart Contract,PoS,38.2967545,45.86617664,38.23199475,41.45706268,8.25,14.3,0.176,17.909,,11,112,0.061,55,-4.2
2023-08,2023,8,Q3,AVAX,Avalanche,Smart Contract,PoS,41.45706268,52.09779193,40.31005339,47.48915816,14.55,22.2,0.159,20.515,,28,67,0.141,70,-20.2
2023-09,2023,9,Q3,AVAX,Avalanche,Smart Contract,PoS,47.48915816,51.29826953,32.9555439,42.30579231,-10.91,22.9,0.087,18.276,,18,59,-0.018,61,-19.6
2023-10,2023,10,Q4,AVAX,Avalanche,Smart Contract,PoS,42.30579231,60.53310297,50.76011325,54.65657437,29.19,11.5,0.221,23.612,,38,643,0.104,47,-13.1
2023-11,2023,11,Q4,AVAX,Avalanche,Smart Contract,PoS,54.65657437,49.43262123,41.28039101,45.79949374,-16.2,19.4,0.289,19.785,,16,215,0.012,68,-9.5
2023-12,2023,12,Q4,AVAX,Avalanche,Smart Contract,PoS,45.79949374,64.08770628,47.19377726,59.48930219,29.89,22.0,0.4,25.699,,75,95,1.0,51,49.4
2024-01,2024,1,Q1,AVAX,Avalanche,Smart Contract,PoS,59.48930219,91.94265182,70.67305981,77.1092281,29.62,24.3,0.351,33.311,,17,258,0.408,61,100.5
2024-02,2024,2,Q1,AVAX,Avalanche,Smart Contract,PoS,77.1092281,107.63673411,80.64968773,94.23936594,22.22,18.3,0.329,40.711,,52,194,0.261,76,-71.3
2024-03,2024,3,Q1,AVAX,Avalanche,Smart Contract,PoS,94.23936594,122.7971272,94.8432317,106.05333854,12.54,21.8,0.277,45.815,,60,137,0.162,60,-19.7
2024-04,2024,4,Q2,AVAX,Avalanche,Smart Contract,PoS,106.05333854,139.7794787,112.79247211,128.54458739,21.21,17.1,0.391,55.531,,64,175,0.126,53,-6.1
2024-05,2024,5,Q2,AVAX,Avalanche,Smart Contract,PoS,128.54458739,94.86618111,73.64488469,88.55396529,-31.11,17.4,0.535,38.255,,31,145,0.711,53,46.9
2024-06,2024,6,Q2,AVAX,Avalanche,Smart Contract,PoS,88.55396529,142.85477627,114.0875764,127.21913822,43.66,12.7,0.378,54.959,,17,121,0.728,86,-37.0
2024-07,2024,7,Q3,AVAX,Avalanche,Smart Contract,PoS,127.21913822,109.7912678,82.6873195,101.2323789,-20.43,24.2,0.416,43.732,,10,659,0.206,64,-51.2
2024-08,2024,8,Q3,AVAX,Avalanche,Smart Contract,PoS,101.2323789,115.26419339,97.24703002,102.97673714,1.72,15.0,0.121,44.486,,35,258,-0.109,78,8.4
2024-09,2024,9,Q3,AVAX,Avalanche,Smart Contract,PoS,102.97673714,78.64194977,66.8828163,71.90644011,-30.17,18.0,0.477,31.064,,24,292,0.145,48,-15.9
2024-10,2024,10,Q4,AVAX,Avalanche,Smart Contract,PoS,71.90644011,87.11021979,67.53065293,73.46211949,2.16,18.8,0.238,31.736,,48,327,0.263,79,-37.6
2024-11,2024,11,Q4,AVAX,Avalanche,Smart Contract,PoS,73.46211949,106.5504488,89.9737958,99.05133849,34.83,19.2,0.21,42.79,,34,172,0.665,51,23.1
2024-12,2024,12,Q4,AVAX,Avalanche,Smart Contract,PoS,99.05133849,107.82561332,91.43011292,101.43892045,2.41,11.5,0.256,43.822,,65,350,0.414,59,1.7
2025-01,2025,1,Q1,AVAX,Avalanche,Smart Contract,PoS,101.43892045,92.00841697,77.35027959,85.7287535,-15.49,10.1,0.453,37.035,,18,60,0.749,47,15.4
2025-02,2025,2,Q1,AVAX,Avalanche,Smart Contract,PoS,85.7287535,94.86682868,77.51522495,83.59418788,-2.49,14.1,0.137,36.113,,25,386,0.278,78,24.4
2025-03,2025,3,Q1,AVAX,Avalanche,Smart Contract,PoS,83.59418788,127.67556853,112.45443644,118.60466988,41.88,8.0,0.286,51.237,,33,145,0.552,80,4.5
2025-04,2025,4,Q2,AVAX,Avalanche,Smart Contract,PoS,118.60466988,126.80895941,110.29749886,119.02701719,0.36,9.0,0.755,51.42,,86,161,0.851,67,-7.6
2025-05,2025,5,Q2,AVAX,Avalanche,Smart Contract,PoS,119.02701719,131.7281346,111.23305298,121.47530871,2.06,8.5,0.616,52.477,,29,158,0.822,89,35.2
2025-06,2025,6,Q2,AVAX,Avalanche,Smart Contract,PoS,121.47530871,123.13242411,102.85783202,109.91226747,-9.52,15.0,0.221,47.482,,25,159,0.552,86,14.4
2025-07,2025,7,Q3,AVAX,Avalanche,Smart Contract,PoS,109.91226747,125.77512593,112.05997792,116.8009398,6.27,11.4,0.586,50.458,,26,253,1.0,76,37.4
2025-08,2025,8,Q3,AVAX,Avalanche,Smart Contract,PoS,116.8009398,114.74267858,84.63106477,99.87599449,-14.49,23.1,0.259,43.146,,27,1486,0.659,67,-9.2
2025-09,2025,9,Q3,AVAX,Avalanche,Smart Contract,PoS,99.87599449,168.89755003,124.02484304,140.31169023,40.49,22.1,0.803,60.615,,20,85,0.776,96,-26.3
2025-10,2025,10,Q4,AVAX,Avalanche,Smart Contract,PoS,140.31169023,110.13274587,95.65527922,102.76518453,-26.76,8.9,0.441,44.395,,6,327,0.675,66,45.4
2025-11,2025,11,Q4,AVAX,Avalanche,Smart Contract,PoS,102.76518453,145.53501276,113.03074663,132.56408288,29.0,20.0,0.834,57.268,,7,82,0.591,93,10.5
2025-12,2025,12,Q4,AVAX,Avalanche,Smart Contract,PoS,132.56408288,131.99929815,111.66762298,122.06101823,-7.92,17.1,0.384,52.73,,27,182,0.432,71,61.4
2026-01,2026,1,Q1,AVAX,Avalanche,Smart Contract,PoS,122.06101823,116.74048249,87.82211764,100.89541629,-17.34,20.5,0.558,43.587,,16,100,-0.228,73,-0.7
2026-02,2026,2,Q1,AVAX,Avalanche,Smart Contract,PoS,100.89541629,129.72434957,106.76276779,119.49594849,18.44,17.1,0.28,51.622,,59,377,0.682,65,39.9
2026-03,2026,3,Q1,AVAX,Avalanche,Smart Contract,PoS,119.49594849,116.7170581,95.38552716,103.7675123,-13.16,21.7,0.419,44.828,,17,34,0.27,59,-0.4
2020-01,2020,1,Q1,DOT,Polkadot,Interoperability,NPoS,12.44089691,11.78335515,10.16164047,11.31943898,-9.01,10.4,0.191,11.319,,8,329,-0.303,42,-7.6
2020-02,2020,2,Q1,DOT,Polkadot,Interoperability,NPoS,11.31943898,15.82847274,14.29079114,15.19400987,34.23,8.0,0.065,15.194,,84,58,-0.142,68,20.5
2020-03,2020,3,Q1,DOT,Polkadot,Interoperability,NPoS,15.19400987,15.67573562,13.54434796,14.52480646,-4.4,19.4,0.109,14.525,,125,132,-0.272,66,27.8
2020-04,2020,4,Q2,DOT,Polkadot,Interoperability,NPoS,14.52480646,16.99479291,14.11815241,16.09026949,10.78,14.2,0.575,16.09,,20,276,-0.098,53,-13.1
2020-05,2020,5,Q2,DOT,Polkadot,Interoperability,NPoS,16.09026949,23.51068378,21.50289792,22.47061276,39.65,8.6,0.162,22.471,,7,48,-0.153,43,-41.9
2020-06,2020,6,Q2,DOT,Polkadot,Interoperability,NPoS,22.47061276,26.78380992,20.59726876,23.00336596,2.37,19.3,0.122,23.003,,53,325,0.381,56,-1.2
2020-07,2020,7,Q3,DOT,Polkadot,Interoperability,NPoS,23.00336596,31.16041701,24.91440099,27.30697839,18.71,15.7,0.221,27.307,,28,114,0.143,63,-5.3
2020-08,2020,8,Q3,DOT,Polkadot,Interoperability,NPoS,27.30697839,33.34386857,26.99469819,31.32379247,14.71,17.6,0.361,31.324,,32,83,0.453,54,14.4
2020-09,2020,9,Q3,DOT,Polkadot,Interoperability,NPoS,31.32379247,30.00136074,24.69203233,27.1958725,-13.18,13.4,0.197,27.196,,69,124,0.312,69,1.4
2020-10,2020,10,Q4,DOT,Polkadot,Interoperability,NPoS,27.1958725,31.96070131,28.18608487,30.14170923,10.83,9.6,0.865,30.142,,60,495,0.443,45,-10.9
2020-11,2020,11,Q4,DOT,Polkadot,Interoperability,NPoS,30.14170923,39.27968651,32.15052677,34.90396848,15.8,14.4,0.421,34.904,,32,137,0.767,76,16.3
2020-12,2020,12,Q4,DOT,Polkadot,Interoperability,NPoS,34.90396848,37.86012585,32.57964713,33.98945308,-2.62,13.1,1.005,33.989,,30,266,0.522,66,-52.4
2021-01,2021,1,Q1,DOT,Polkadot,Interoperability,NPoS,33.98945308,44.97346389,31.48456285,38.5934968,13.55,24.4,0.657,38.593,,57,297,0.503,85,42.1
2021-02,2021,2,Q1,DOT,Polkadot,Interoperability,NPoS,38.5934968,56.5809438,37.4981096,48.93081895,26.79,23.5,0.302,48.931,,9,431,0.684,73,-20.0
2021-03,2021,3,Q1,DOT,Polkadot,Interoperability,NPoS,48.93081895,46.97928762,37.70408438,43.00015682,-12.12,21.7,0.614,43.0,,46,96,1.0,80,-11.2
2021-04,2021,4,Q2,DOT,Polkadot,Interoperability,NPoS,43.00015682,62.05693701,46.99383208,57.13686615,32.88,24.9,1.233,57.137,,38,191,0.368,83,-104.6
2021-05,2021,5,Q2,DOT,Polkadot,Interoperability,NPoS,57.13686615,38.65101518,30.88695316,34.31509396,-39.94,21.2,0.147,34.315,,29,426,0.259,57,10.6
2021-06,2021,6,Q2,DOT,Polkadot,Interoperability,NPoS,34.31509396,28.02600238,20.24923246,24.20625058,-29.46,19.5,0.506,24.206,,31,139,0.24,68,-3.6
2021-07,2021,7,Q3,DOT,Polkadot,Interoperability,NPoS,24.20625058,39.28475132,32.36191979,34.76607238,43.62,16.5,0.287,34.766,,20,170,0.736,65,-45.1
2021-08,2021,8,Q3,DOT,Polkadot,Interoperability,NPoS,34.76607238,35.64682963,30.15265098,31.79219803,-8.55,14.2,0.55,31.792,,15,250,0.578,52,27.8
2021-09,2021,9,Q3,DOT,Polkadot,Interoperability,NPoS,31.79219803,40.08787947,36.9566483,38.84275933,22.18,10.0,0.542,38.843,,36,190,0.869,61,-42.1
2021-10,2021,10,Q4,DOT,Polkadot,Interoperability,NPoS,38.84275933,37.56452109,33.03694131,35.78058106,-7.88,8.5,0.648,35.781,,13,283,0.579,73,3.1
2021-11,2021,11,Q4,DOT,Polkadot,Interoperability,NPoS,35.78058106,36.87911828,28.07746731,30.72282026,-14.14,23.4,0.227,30.723,,59,112,-0.187,68,2.0
2021-12,2021,12,Q4,DOT,Polkadot,Interoperability,NPoS,30.72282026,23.14440439,17.21126136,20.56472677,-33.06,17.0,0.257,20.565,,27,52,0.537,44,-18.8
2022-01,2022,1,Q1,DOT,Polkadot,Interoperability,NPoS,20.56472677,18.51858589,15.4179903,16.27642539,-20.85,17.5,0.145,16.276,,15,140,0.243,43,5.9
2022-02,2022,2,Q1,DOT,Polkadot,Interoperability,NPoS,16.27642539,16.90401721,13.47016382,14.80859454,-9.02,15.7,0.107,14.809,,11,372,0.269,39,17.6
2022-03,2022,3,Q1,DOT,Polkadot,Interoperability,NPoS,14.80859454,11.36509736,9.45793422,10.34396462,-30.15,18.8,0.196,10.344,,35,114,-0.975,41,3.7
2022-04,2022,4,Q2,DOT,Polkadot,Interoperability,NPoS,10.34396462,9.21021839,7.29619649,8.14093421,-21.3,14.8,0.17,8.141,,22,220,-0.64,50,-1.0
2022-05,2022,5,Q2,DOT,Polkadot,Interoperability,NPoS,8.14093421,7.53923282,6.51105775,7.28998476,-10.45,10.7,0.166,7.29,,35,125,0.36,40,-5.8
2022-06,2022,6,Q2,DOT,Polkadot,Interoperability,NPoS,7.28998476,3.2925626,2.61636568,2.94759422,-59.57,20.5,0.087,2.948,,10,218,-0.344,34,13.3
2022-07,2022,7,Q3,DOT,Polkadot,Interoperability,NPoS,2.94759422,3.53130014,2.53883758,3.1205236,5.87,21.2,0.061,3.121,,37,168,-0.699,26,2.4
2022-08,2022,8,Q3,DOT,Polkadot,Interoperability,NPoS,3.1205236,3.88758422,3.40912019,3.61511221,15.85,9.8,0.025,3.615,,48,154,-0.657,34,-7.0
2022-09,2022,9,Q3,DOT,Polkadot,Interoperability,NPoS,3.61511221,4.38493967,3.01552394,3.91970885,8.43,23.2,0.046,3.92,,15,111,-0.759,33,1.1
2022-10,2022,10,Q4,DOT,Polkadot,Interoperability,NPoS,3.91970885,3.94535928,3.54552729,3.78661415,-3.4,13.1,0.06,3.787,,18,79,0.051,41,-11.6
2022-11,2022,11,Q4,DOT,Polkadot,Interoperability,NPoS,3.78661415,5.37346515,3.45760818,4.37222328,15.47,23.3,0.036,4.372,,44,56,-0.874,40,-5.8
2022-12,2022,12,Q4,DOT,Polkadot,Interoperability,NPoS,4.37222328,4.25085848,3.42210329,3.70223461,-15.32,19.3,0.069,3.702,,23,184,0.158,40,8.8
2023-01,2023,1,Q1,DOT,Polkadot,Interoperability,NPoS,3.70223461,11.08574004,8.21754017,9.70687307,162.19,15.6,0.138,9.707,,29,500,-0.592,45,-3.7
2023-02,2023,2,Q1,DOT,Polkadot,Interoperability,NPoS,9.70687307,9.61062976,7.64514815,8.60508464,-11.35,21.6,0.072,8.605,,9,93,-0.52,37,16.5
2023-03,2023,3,Q1,DOT,Polkadot,Interoperability,NPoS,8.60508464,11.44373995,8.45949319,9.46138962,9.95,21.0,0.117,9.461,,13,879,0.234,42,-19.1
2023-04,2023,4,Q2,DOT,Polkadot,Interoperability,NPoS,9.46138962,10.80115919,8.08740667,9.42795652,-0.35,22.7,0.118,9.428,,21,250,0.328,38,-8.5
2023-05,2023,5,Q2,DOT,Polkadot,Interoperability,NPoS,9.42795652,13.74845432,12.83019435,13.19110633,39.91,8.2,0.203,13.191,,49,257,-0.316,42,21.0
2023-06,2023,6,Q2,DOT,Polkadot,Interoperability,NPoS,13.19110633,14.811492,12.22011116,13.03879921,-1.15,18.2,0.204,13.039,,29,154,-0.212,43,-12.8
2023-07,2023,7,Q3,DOT,Polkadot,Interoperability,NPoS,13.03879921,15.59055378,13.76624244,14.20565928,8.95,9.9,0.223,14.206,,12,177,0.113,38,9.7
2023-08,2023,8,Q3,DOT,Polkadot,Interoperability,NPoS,14.20565928,20.62069951,16.15765139,17.93829614,26.28,20.3,0.38,17.938,,29,214,0.125,51,-35.3
2023-09,2023,9,Q3,DOT,Polkadot,Interoperability,NPoS,17.93829614,21.90035039,17.94051484,19.73747694,10.03,21.9,0.15,19.737,,20,702,0.254,50,-6.1
2023-10,2023,10,Q4,DOT,Polkadot,Interoperability,NPoS,19.73747694,22.81994503,17.75585707,19.9104457,0.88,20.3,0.193,19.91,,13,203,0.185,58,-6.1
2023-11,2023,11,Q4,DOT,Polkadot,Interoperability,NPoS,19.9104457,22.28245005,18.48832245,19.96781624,0.29,14.7,0.228,19.968,,10,210,0.285,64,-41.8
2023-12,2023,12,Q4,DOT,Polkadot,Interoperability,NPoS,19.96781624,22.65270643,20.43773583,21.39678172,7.16,10.8,0.294,21.397,,22,239,0.282,69,-32.0
2024-01,2024,1,Q1,DOT,Polkadot,Interoperability,NPoS,21.39678172,32.06444715,23.52506853,28.86459828,34.9,22.6,0.31,28.865,,59,139,0.577,88,-8.1
2024-02,2024,2,Q1,DOT,Polkadot,Interoperability,NPoS,28.86459828,40.69955354,36.2706789,38.48666631,33.34,9.3,0.314,38.487,,22,436,0.046,75,13.8
2024-03,2024,3,Q1,DOT,Polkadot,Interoperability,NPoS,38.48666631,46.18544412,35.15635854,42.2711397,9.83,21.7,0.879,42.271,,7,223,0.48,69,72.9
2024-04,2024,4,Q2,DOT,Polkadot,Interoperability,NPoS,42.2711397,42.62876158,38.85570229,41.15301678,-2.65,8.3,0.334,41.153,,31,75,1.0,64,-32.7
2024-05,2024,5,Q2,DOT,Polkadot,Interoperability,NPoS,41.15301678,41.23501202,35.6374782,39.11633958,-4.95,10.5,0.739,39.116,,85,236,0.899,73,-39.0
2024-06,2024,6,Q2,DOT,Polkadot,Interoperability,NPoS,39.11633958,45.81601668,32.6105221,41.4110549,5.87,25.0,0.341,41.411,,23,442,1.0,94,-39.9
2024-07,2024,7,Q3,DOT,Polkadot,Interoperability,NPoS,41.4110549,34.77738973,25.15186054,29.04210473,-29.87,19.8,0.259,29.042,,19,107,0.365,65,-1.4
2024-08,2024,8,Q3,DOT,Polkadot,Interoperability,NPoS,29.04210473,31.11309628,22.76698858,26.92898668,-7.28,17.7,0.39,26.929,,81,340,0.808,76,-39.2
2024-09,2024,9,Q3,DOT,Polkadot,Interoperability,NPoS,26.92898668,32.71449099,30.0172834,31.62317662,17.43,10.9,0.317,31.623,,12,137,0.78,61,-6.9
2024-10,2024,10,Q4,DOT,Polkadot,Interoperability,NPoS,31.62317662,39.26441072,33.33929961,35.38481116,11.9,11.8,0.24,35.385,,31,149,0.502,70,-11.2
2024-11,2024,11,Q4,DOT,Polkadot,Interoperability,NPoS,35.38481116,40.49816053,27.36473171,34.3478193,-2.93,20.5,0.245,34.348,,41,113,0.717,65,-27.3
2024-12,2024,12,Q4,DOT,Polkadot,Interoperability,NPoS,34.3478193,46.71210879,34.57430664,41.20899076,19.98,17.4,0.825,41.209,,25,168,0.925,62,29.1
2025-01,2025,1,Q1,DOT,Polkadot,Interoperability,NPoS,41.20899076,36.27293459,28.29484285,33.49375456,-18.72,19.2,0.361,33.494,,21,118,0.285,64,9.7
2025-02,2025,2,Q1,DOT,Polkadot,Interoperability,NPoS,33.49375456,34.76354674,29.39017789,32.51566279,-2.92,11.1,0.179,32.516,,72,179,0.21,63,-27.3
2025-03,2025,3,Q1,DOT,Polkadot,Interoperability,NPoS,32.51566279,48.51480685,34.10244505,40.96501285,25.99,20.8,0.279,40.965,,26,49,0.47,64,5.4
2025-04,2025,4,Q2,DOT,Polkadot,Interoperability,NPoS,40.96501285,36.89029951,32.59960423,35.51035674,-13.32,11.0,0.159,35.51,,111,156,0.505,61,-21.3
2025-05,2025,5,Q2,DOT,Polkadot,Interoperability,NPoS,35.51035674,53.37982417,44.6839114,48.59411072,36.84,11.2,0.408,48.594,,59,183,0.685,67,-71.3
2025-06,2025,6,Q2,DOT,Polkadot,Interoperability,NPoS,48.59411072,38.39569853,32.8542344,36.07169147,-25.77,14.4,0.457,36.072,,58,230,0.557,80,54.8
2025-07,2025,7,Q3,DOT,Polkadot,Interoperability,NPoS,36.07169147,43.69811745,28.57226,36.28665441,0.6,24.4,0.515,36.287,,61,230,0.754,54,10.2
2025-08,2025,8,Q3,DOT,Polkadot,Interoperability,NPoS,36.28665441,49.00586373,39.99777095,44.97860329,23.95,11.8,0.428,44.979,,13,133,0.361,70,-27.9
2025-09,2025,9,Q3,DOT,Polkadot,Interoperability,NPoS,44.97860329,59.66670739,44.76445388,51.12935657,13.67,20.0,0.133,51.129,,11,306,1.0,75,-73.6
2025-10,2025,10,Q4,DOT,Polkadot,Interoperability,NPoS,51.12935657,53.5413158,47.36182664,51.10715975,-0.04,11.8,0.246,51.107,,54,117,0.903,75,-34.1
2025-11,2025,11,Q4,DOT,Polkadot,Interoperability,NPoS,51.10715975,54.07692078,46.06348047,49.62467091,-2.9,10.9,0.157,49.625,,34,255,0.989,68,-36.4
2025-12,2025,12,Q4,DOT,Polkadot,Interoperability,NPoS,49.62467091,57.11769138,43.94581482,47.48412967,-4.31,21.0,0.533,47.484,,59,165,0.705,78,-64.3
2026-01,2026,1,Q1,DOT,Polkadot,Interoperability,NPoS,47.48412967,50.00331842,37.12761802,44.03670937,-7.26,19.5,0.51,44.037,,54,222,0.203,63,-16.9
2026-02,2026,2,Q1,DOT,Polkadot,Interoperability,NPoS,44.03670937,54.85192759,40.13993811,48.17538401,9.4,22.4,0.501,48.175,,82,558,0.048,70,-51.7
2026-03,2026,3,Q1,DOT,Polkadot,Interoperability,NPoS,48.17538401,39.99964935,29.93439442,34.50898777,-28.37,23.4,0.752,34.509,,9,80,0.775,68,17.5
2019-01,2019,1,Q1,MATIC,Polygon,Layer 2,PoS,0.4342944,0.4241204,0.34841804,0.38164742,-12.12,11.4,0.171,2.29,,164,124,-0.45,31,-4.6
2019-02,2019,2,Q1,MATIC,Polygon,Layer 2,PoS,0.38164742,0.3383392,0.25379951,0.29698603,-22.18,20.1,0.091,1.782,,24,103,-0.326,33,-7.8
